Account,Post Type,Media ID,Caption,Date,Location,Post URL,Type Name,Media Count,Caption Hashtags,Caption Mentions,Likes,Comments,Title,URL,regex_street_address,ny_regex_street_address,regex_latitude,regex_longitude,regex_coordinates,caption cleaned,caption parts,burrough,lat_long_pairs,regex_distance,parsed_distance,regex_nearby,parsed_nearby,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
stoopingnyc,post,3.217198661678678e+18,"Your own VIP section…290 Elizabeth St, right in front of Raf’s #stoopingnyc",2023-10-19 18:26:28,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/CylySMpOEAV,GraphImage,1,stoopingnyc,[],220,1,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393507085_858987032297855_5546724515385061771_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDUzeDEzMTcuc2RyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=xxLJT85Kj9IAX_bNqKP&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNzE5ODY2MTY3ODY3ODAzNw%3D%3D.2-ccb7-5&oh=00_AfDG-mOPhvdCuiMFZXt8ipSTMGyMwyyjDUvWAIFlm6a8HQ&oe=653BE662&_nc_sid=fc8dfb,290 Elizabeth St,"290 Elizabeth St, New York, New York",40.7246816,-73.9931371,"40.7246816, -73.9931371","Your own VIP section 290 Elizabeth St, right in front of Raf s #stoopingnyc","['Your own VIP section 290 Elizabeth St', 'right in front', 'Raf s', 'stoopingnyc']",New York City,[],0.4773279187904559,[],True,False,,,,
stoopingnyc,post,3.2171749844215987e+18,This is Barbie’s Dream House…it’s not called Ken’s Dream House. 7 E 14th St #stoopingnyc,2023-10-19 17:39:26,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/Cyls5peuOYp,GraphImage,1,stoopingnyc,[],11468,105,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393229694_869586431396820_3748338975990750213_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDUzeDEzMTcuc2RyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=--qEnko1y9QAX_YsqkW&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNzE3NDk4NDQyMTU5ODc2MQ%3D%3D.2-ccb7-5&oh=00_AfAj6KtIGakU036z6OAP4jbFZE6huEejSMPVFh3IiIz90A&oe=653C1386&_nc_sid=fc8dfb,7 E 14th St,"7 E 14th St, New York, New York",40.735795,-73.99250669999999,"40.735795, -73.99250669999999",This is Barbie s Dream House it s not called Ken s Dream House. 7 E 14th St #stoopingnyc,"['This is Barbie s Dream House it s not called Ken s Dream House', '7 E 14th St', 'stoopingnyc']",New York City,[],0.7967795627346929,[],True,False,,,,
stoopingnyc,post,3.2171524580648417e+18,Sitting pretty on Richardson Street between Leonard and Lorimer #stoopingbrooklyn,2023-10-19 16:54:40,"PostLocation(id=212950988, name='Brooklyn, New York', slug='brooklyn-new-york', has_public_page=True, lat=40.65, lng=-73.95)",https://www.instagram.com/p/Cylnx2LOsyJ,GraphImage,1,stoopingbrooklyn,[],121,2,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393328995_866184364722484_9110685658615229334_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDUzeDEzMTcuc2RyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=XoBGTeuhKrUAX_ncho1&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNzE1MjQ1ODA2NDg0MTg2NQ%3D%3D.2-ccb7-5&oh=00_AfArkHqZ_UtI1va0bzT1gumpMAJ6A-msjsJil1hrTTkvmA&oe=653BDEC3&_nc_sid=fc8dfb,,,,,"nan, nan",Sitting pretty on Richardson Street between Leonard and Lorimer #stoopingbrooklyn,"['Sitting pretty', 'Richardson Street between Leonard and Lorimer', 'stoopingbrooklyn']",Brooklyn,"[(51.2803257, -2.7808599), (40.7188388, -73.9443745)]",,"[3365.1568616944414, 3.064983272941389]",False,False,,,,
stoopingnyc,post,3.217017246723069e+18,We know this is a perfect solution for some of our New Yorkers! 42 hicks street. #stoopingbrooklyn,2023-10-19 12:26:02,"PostLocation(id=212950988, name='Brooklyn, New York', slug='brooklyn-new-york', has_public_page=True, lat=40.65, lng=-73.95)",https://www.instagram.com/p/CylJCQzO9Ul,GraphImage,1,stoopingbrooklyn,[],1596,26,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393430532_704021191253779_6704867663140049888_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE2NDMuc2RyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=x5NbsawNtVYAX9bxPgu&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNzAxNzI0NjcyMzA2OTIyMQ%3D%3D.2-ccb7-5&oh=00_AfDwD9_8uup1eLQ5WKefAal6qx2RcYzdCi_HOLG74_HU0g&oe=653C053C&_nc_sid=fc8dfb,42 hicks street,"42 hicks street, New York, New York",40.7007658,-73.99344789999999,"40.7007658, -73.99344789999999",We know this is a perfect solution for some of our New Yorkers! 42 hicks street. #stoopingbrooklyn,"['We know this is a perfect solution for some', 'our New Yorkers', '42 hicks street', 'stoopingbrooklyn']",Brooklyn,"[(40.7127753, -74.0059728), (40.7007658, -73.99344789999999)]",1.842150264437764,"[0.9842339754045256, 1.842150264437764]",False,True,,,,
stoopingnyc,post,3.2170157959551703e+18,Great chair in perfect condition. Saint Marks Ave btw Franklin and Bedford in Crown Heights #stoopingbrooklyn,2023-10-19 12:23:09,"PostLocation(id=212950988, name='Brooklyn, New York', slug='brooklyn-new-york', has_public_page=True, lat=40.65, lng=-73.95)",https://www.instagram.com/p/CylItJqunxt,GraphImage,1,stoopingbrooklyn,[],180,5,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393268342_1251192715555188_7514199675286291820_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NDR4OTQ0LnNkciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=anHPEwefCkcAX9jiuXp&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNzAxNTc5NTk1NTE3MDQxMw%3D%3D.2-ccb7-5&oh=00_AfAZLsqdx95vQlNseWdDgMk2f3MbIkvQtPoUi1pKZFeNWw&oe=653C859F&_nc_sid=fc8dfb,,,,,"nan, nan",Great chair in perfect condition. Saint Marks Ave btw Franklin and Bedford in Crown Heights #stoopingbrooklyn,"['Great chair in perfect condition', 'Saint Marks Ave btw Franklin and Bedford in Crown Heights', 'stoopingbrooklyn']",Brooklyn,"[(40.6748621, -73.9437182)]",,[4.701535278963292],False,False,,,,
stoopingnyc,post,3.216653015577892e+18,BX alert! 2588 Heath ave. #stoopingbronx,2023-10-19 00:22:22,"PostLocation(id=213238904, name='Bronx, New York', slug='bronx-new-york', has_public_page=True, lat=40.85, lng=-73.8667)",https://www.instagram.com/p/Cyj2OAHNZHM,GraphImage,1,stoopingbronx,[],517,6,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393075377_845718496959203_6913425444704159067_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MzV4OTM1LnNkciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=QOx8mOH-bZYAX_XCwqx&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNjY1MzAxNTU3Nzg5MTI3Ng%3D%3D.2-ccb7-5&oh=00_AfABCJsuf6XyJshUfnihYqldZ98zPsru68H9SNMEWkwBcw&oe=653CBB88&_nc_sid=fc8dfb,2588 Heath ave,"2588 Heath ave, New York, New York",40.8688922,-73.9069848,"40.8688922, -73.9069848",BX alert! 2588 Heath ave. #stoopingbronx,"['BX alert', '2588 Heath ave', 'stoopingbronx']",Bronx,"[(40.8688922, -73.9069848)]",11.001232138301893,[11.001232138301893],False,False,,,,
stoopingnyc,post,3.2166460554911795e+18,Holy shit moment! 2nd and 18th. #stooping,2023-10-19 00:08:32,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/Cyj0ouBtpMy,GraphImage,1,stooping,[],1684,30,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/392954329_289504117398276_751654833466486605_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDE3eDEwMTcuc2RyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=RJLG4sXhqIgAX-MsiVi&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNjY0NjA1NTQ5MTE3OTMxNA%3D%3D.2-ccb7-5&oh=00_AfCayhlxNLmKKjtMnH5qSWOVRmzf-f1AMBbzQo75pUqyzQ&oe=653C2022&_nc_sid=fc8dfb,,,,,"nan, nan",Holy shit moment! 2nd and 18th. #stooping,"['Holy shit moment', '2nd and 18th', 'stooping']",New York City,[],,[],False,False,,,,
stoopingnyc,post,3.21648257242676e+18,Thinking of Spring? On 84th street between west end and riverside drive #stoopingnyc,2023-10-18 18:43:44,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/CyjPduju07-,GraphImage,1,stoopingnyc,[],1492,14,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393269078_296986056436720_4191387336603095238_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MDV4OTkzLnNkciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=b7oqHPFjYHQAX_ddokw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNjQ4MjU3MjQyNjc1OTkzNA%3D%3D.2-ccb7-5&oh=00_AfA6N-hYLBRyGz3dPaE9_Qdt8F3oyz-92YTf9s-euLtnSQ&oe=653B0555&_nc_sid=fc8dfb,,,,,"nan, nan",Thinking of Spring? On 84th street between west end and riverside drive #stoopingnyc,"['Thinking', 'Spring', 'On 84th street between west end and riverside drive', 'stoopingnyc']",New York City,[],,[],False,False,,,,
stoopingnyc,post,3.2164185950301164e+18,Two lovely desks! 102-21 Jamaica avenue #stoopingqueens,2023-10-18 16:36:37,"PostLocation(id=213104390, name='Queens, New York', slug='queens-new-york', has_public_page=True, lat=40.7042, lng=-73.9178)",https://www.instagram.com/p/CyjA6u9uyhe,GraphImage,1,stoopingqueens,[],104,0,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393663198_248597151143676_4021887100548696414_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4NTM5LnNkciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=WqmDzvCgND0AX-uBuoD&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNjQxODU5NTAzMDExNjQ0Ng%3D%3D.2-ccb7-5&oh=00_AfAChTqqtc5g4kf8l-C_i3BDfzU9Y4W4S6QW_YmYT_DSrw&oe=653B476B&_nc_sid=fc8dfb,21 Jamaica avenue,"21 Jamaica avenue, New York, New York",40.698874,-73.834265,"40.698874, -73.834265",Two lovely desks! 102 21 Jamaica avenue #stoopingqueens,"['Two lovely desks', '102 21 Jamaica avenue', 'stoopingqueens']",Queens,"[(40.7037439, -73.7991953)]",9.005437292954413,[10.756658595053008],False,False,,,,
stoopingnyc,post,3.2160031933175567e+18,Instrument or chair? Or… both? 257 west 12th street #stooping,2023-10-18 02:51:17,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/Cyhid1-NwF-,GraphImage,1,stooping,[],246,3,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/393078181_837656894818658_3562297760816271450_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjA4eDEyNzQuc2RyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yF1NquyLUvoAX8u2O__&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNjAwMzE5MzMxNzU1NjYwNg%3D%3D.2-ccb7-5&oh=00_AfDGMSsph_h2IewBsFL2-V0Xz_FhHqnNrXPIFXy81B6qqA&oe=653B1EB2&_nc_sid=fc8dfb,257 west 12th street,"257 west 12th street, New York, New York",40.7377733,-74.00291519999999,"40.7377733, -74.00291519999999",Instrument or chair? Or  both? 257 west 12th street #stooping,"['Instrument or chair', 'Or', 'both', '257 west 12th street', 'stooping']",New York City,"[(40.7377733, -74.00291519999999)]",0.7669963450082199,[0.7669963450082199],True,True,,,,
stoopingnyc,post,3.215848189583829e+18,Finish your living space with this! St marks and NY Ave! #stoopingbrooklyn,2023-10-17 21:43:19,"PostLocation(id=212950988, name='Brooklyn, New York', slug='brooklyn-new-york', has_public_page=True, lat=40.65, lng=-73.95)",https://www.instagram.com/p/Cyg_OPfuibT,GraphImage,1,stoopingbrooklyn,[],299,6,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/393434948_1032385094727894_7891243680515008673_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi40ODl4NDg5LnNkciJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=v74FD7eXoKEAX8GSEGE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNTg0ODE4OTU4MzgyODY5MQ%3D%3D.2-ccb7-5&oh=00_AfDA0cc_IE1mt1J3aZMTPXVyP0MsRKuf4fbdD0QUkyxdng&oe=653B4A3F&_nc_sid=fc8dfb,,,,,"nan, nan",Finish your living space with this! St marks and NY Ave! #stoopingbrooklyn,"['Finish your living space with this', 'St marks and NY Ave', 'stoopingbrooklyn']",Brooklyn,"[(40.6676311, -73.94496699999999)]",,[5.0524171506150095],False,False,,,,
stoopingnyc,post,3.215810269300664e+18,This. Is. Big. Bags of grits!!! 290 9th Ave. #stooping,2023-10-17 20:27:59,,https://www.instagram.com/p/Cyg2mbeuCMU,GraphImage,1,stooping,[],272,8,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/391481103_297856516438294_532755702061236586_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4zMjB4MzIwLnNkciJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NqCyB7Dm2csAX9gC43m&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNTgxMDI2OTMwMDY2MzA2MA%3D%3D.2-ccb7-5&oh=00_AfDhWtWbYsiMyghHeIsGsl0vVFMrT0GRN_h-BHaorxeyog&oe=653B97CB&_nc_sid=fc8dfb,290 9th Ave,"290 9th Ave, New York, New York",40.7487959,-73.99918760000001,"40.7487959, -73.99918760000001",This. Is. Big. Bags of grits!!!  290 9th Ave. #stooping,"['This', 'Is', 'Big', 'Bags', 'grits', '290 9th Ave', 'stooping']",New York City,"[(40.7487959, -73.99918760000001)]",1.5318357042200266,[1.5318357042200266],False,False,,,,
stoopingnyc,post,3.215767455539983e+18,Can’t wait to see what someone does with this! 127st off corner of 5th ave. #stooping,2023-10-17 19:02:55,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/Cygs3aDuPG7,GraphImage,1,stooping,[],338,17,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/393126143_993105298458926_5874184764230901035_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0OTYuc2RyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HVChhZLXl7kAX9cjsSN&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNTc2NzQ1NTUzOTk4Mjc3OQ%3D%3D.2-ccb7-5&oh=00_AfBZlBUJ7kPpfmRrc41HhKlgSBQO_hM8UO3sdEUipS8pkg&oe=653B6848&_nc_sid=fc8dfb,,,,,"nan, nan",Can t wait to see what someone does with this! 127st off corner of 5th ave. #stooping,"['Can t wait to see what someone does with this', '127st off corner', '5th ave', 'stooping']",New York City,[],,[],False,False,,,,
stoopingnyc,post,3.2157392359523226e+18,This couch makes me think of ________. GO!  91st street between west end and riverside. #stooping,2023-10-17 18:06:51,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/CygmcwhOWiY,GraphImage,1,stooping,[],588,35,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/392954719_6794006704023329_3127282427865773566_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41Njl4NTIyLnNkciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=A_tE2LYjVJkAX-0KwwF&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzIxNTczOTIzNTk1MjMyMjcxMg%3D%3D.2-ccb7-5&oh=00_AfAuZkq9SpiJjy__svNj2MLel02KQDhJVI292YupWNn3NA&oe=653C68CE&_nc_sid=fc8dfb,,,,,"nan, nan",This couch makes me think of         . GO!  91st street between west end and riverside. #stooping,"['This couch makes me think', 'GO', '91st street between west end and riverside', 'stooping']",New York City,[],,[],False,False,,,,
stoopingnyc,post,3.215738723827824e+18,Next level beautiful! Corner of Ave A and 9th St in the east village. #stooping,2023-10-17 18:05:50,"PostLocation(id=212988663, name='New York, New York', slug='new-york-new-york', has_public_page=True, lat=40.7135649348, lng=-74.0057025416)",https://www.instagram.com/p/CygmVTkObYD,GraphSidecar,2,stooping,[],3964,69,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/393158724_342902954806269_6221021329103032042_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=wr4k7itR_ukAX9KTsol&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDl_ZYKe1UgRhIKhlUJkoM3hnyJhBA65xg29r-eNiL6pg&oe=653C5B00&_nc_sid=bc0c2c,,,,,"nan, nan",Next level beautiful! Corner of Ave A and 9th St in the east village. #stooping,"['Next level beautiful', 'Corner', 'Ave A and 9th St in the east village', 'stooping']",New York City,"[(40.7272711, -73.9826547)]",,[1.0078699922555696],False,False,,,,
stoopingnyc,post,3.2150833824169093e+18,Said to be super clean! Looks great! 1192 Bedford ave. #stoopingbrooklyn,2023-10-16 20:23:47,,https://www.instagram.com/p/CyeRU1UOKTW,GraphImage,1,stoopingbrooklyn,[],317,2,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/391452378_341484738373667_2370167183173171961_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=HaAqwEMIz2AAX9JETVZ&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNTA4MzM4MjQxNjkwOTUyNg%3D%3D.2-ccb7-5&oh=00_AfCMKBeNNhnqnq1EBPy7Z_QEjD3Pcxm5j8-A4cKWZDnGBg&oe=6533A973&_nc_sid=8b3546,1192 Bedford ave,"1192 Bedford ave, New York, New York",40.6832741,-73.95413289999999,"40.6832741, -73.95413289999999",Said to be super clean! Looks great! 1192 Bedford ave. #stoopingbrooklyn,"['Said to be super clean', 'Looks great', '1192 Bedford ave', 'stoopingbrooklyn']",Brooklyn,"[(23.0327678, 120.2308756), (40.6832686, -73.9541387)]",3.905070634439941,"[7950.109652966114, 3.905166477781023]",False,False,,,,
stoopingnyc,post,3.214948150766379e+18,A free slush puppy machine???? #stoopingqueens,2023-10-16 15:55:06,,https://www.instagram.com/p/Cydyk9Bup71,GraphImage,1,stoopingqueens,[],319,8,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/391447470_1500458050702726_8654220241952545293_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=FjhUC1mORT4AX_BIde7&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDk0ODE1MDc2NjM3ODc0MQ%3D%3D.2-ccb7-5&oh=00_AfDoOStuUa9YPvQGj1JUPmCdQurXDM9Ahru6o2J-7BJLiA&oe=6533017E&_nc_sid=8b3546,,,,,"nan, nan",A free slush puppy machine???? #stoopingqueens,"['A free slush puppy machine', 'stoopingqueens']",Queens,[],,[],False,False,,,,
stoopingnyc,post,3.2149342790873e+18,What an epic result. #stoopingbrooklyn,2023-10-16 15:27:33,,https://www.instagram.com/p/CydvbGBOZ5u,GraphSidecar,2,stoopingbrooklyn,[],1144,16,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/358354501_1368189770732212_3838336286744113748_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qa0AZ1YDYa4AX-K-FqN&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDkzNDI3MTgyMjgwMzc3Ng%3D%3D.2-ccb7-5&oh=00_AfDf13SaE7vix4Z70Na29kvUtWIkfyfoZfNLP1onTMUYQA&oe=6533A21F&_nc_sid=8b3546,,,,,"nan, nan",What an epic result. #stoopingbrooklyn,"['What an epic result', 'stoopingbrooklyn']",Brooklyn,[],,[],False,False,,,,
stoopingnyc,post,3.214465866447348e+18,Ready for breakfast! 60 W 71st upper #stooping,2023-10-15 23:56:53,,https://www.instagram.com/p/CycE6ywNmFV,GraphImage,1,stooping,[],258,4,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/392737305_812466460620456_4875970310879711113_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=nWZ0ZDxrxbsAX-koo2q&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDQ2NTg2NjQ0NzM0ODA1Mw%3D%3D.2-ccb7-5&oh=00_AfA2ssJ3qCTS9qWgBII5dI9e5-HLUcxHnIGa5CLvR7gT7g&oe=653357F1&_nc_sid=8b3546,60 W 71st upper,"60 W 71st upper, New York, New York",40.7763601,-73.9788018,"40.7763601, -73.9788018",Ready for breakfast! 60 W 71st upper #stooping,"['Ready for breakfast', '60 W 71st upper', 'stooping']",New York City,"[(40.7763601, -73.9788018)]",3.6344474347894535,[3.6344474347894535],False,False,,,,
stoopingnyc,post,3.214380144344628e+18,*Insert outdated grimace joke here* Between 1st and 2nd on 74th #stooping,2023-10-15 21:06:35,,https://www.instagram.com/p/CybxbX0uvkN,GraphImage,1,stooping,[],141,8,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/391470776_311095888191495_4323539989313583558_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=OreaFejp2KQAX_VVClH&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDM4MDE0NDM0NDYyNzQ2OQ%3D%3D.2-ccb7-5&oh=00_AfAAgjsWrcGvst1TmX926hQQym-GZfqkqLs-8IHXP_LcRQ&oe=65314690&_nc_sid=8b3546,,,,,"nan, nan", Insert outdated grimace joke here  Between 1st and 2nd on 74th #stooping,"[' Insert outdated grimace joke here', 'Between 1st and 2nd', '74th', 'stooping']",New York City,[],,[],False,False,,,,
stoopingnyc,post,3.214347791941472e+18,Art and oven. A love story? Oven confirmed to work great. Corner of Morningside and 122! #stooping,2023-10-15 20:02:18,,https://www.instagram.com/p/CybqElTO5A9,GraphImage,1,stooping,[],241,2,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/391461409_864837708569931_5540453903135653833_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=K25l1QwBTIQAX8OISw-&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDM0Nzc5MTk0MTQ3MjMxNw%3D%3D.2-ccb7-5&oh=00_AfCytWkNqw71PF9itYOklQPg5o9PNxagifYKS8KjXpdDew&oe=6531CFFF&_nc_sid=8b3546,,,,,"nan, nan",Art and oven. A love story? Oven confirmed to work great. Corner of Morningside and 122! #stooping,"['Art and oven', 'A love story', 'Oven confirmed to work great', 'Corner', 'Morningside and 122', 'stooping']",New York City,"[(43.7603861, -79.1833326)]",,[338.19554818307796],False,False,,,,
stoopingnyc,post,3.214305800381669e+18,Add some color to your home! Red shelving unit on 65th between lex and 3rd! #stooping,2023-10-15 18:38:52,,https://www.instagram.com/p/CybghhnOh0c,GraphImage,1,stooping,[],195,2,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/391146255_757366859734901_9114987639160059336_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=s-ecTRx_zBwAX-gHkLq&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDMwNTgwMDM4MTY2ODYzNg%3D%3D.2-ccb7-5&oh=00_AfBbsoFPZOT-YMUsV2jsT29eG0vAFk7TBMPmkROICuE05w&oe=6530D142&_nc_sid=8b3546,,,,,"nan, nan",Add some color to your home! Red shelving unit on 65th between lex and 3rd! #stooping,"['Add some color to your home', 'Red shelving unit', '65th between lex and 3rd', 'stooping']",New York City,"[(41.0364023, -73.55265899999999)]",,[31.782922961284157],False,False,,,,
stoopingnyc,post,3.214288230500832e+18,Two of a kind! Saw these on Amity street by Clinton #stoopingbrooklyn,2023-10-15 18:03:58,,https://www.instagram.com/p/Cybch2YuJHx,GraphImage,1,stoopingbrooklyn,[],217,1,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/391474822_1314686439203955_8601697001786015530_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vhvfXHMeEqAAX8YEBBi&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MzIxNDI4ODIzMDUwMDgzMTcyOQ%3D%3D.2-ccb7-5&oh=00_AfBGK6unOWOkjZMmgQo0ewDs8G7A003P6JjUygiCydSIsA&oe=6531FD9F&_nc_sid=8b3546,,,,,"nan, nan",Two of a kind! Saw these on Amity street by Clinton #stoopingbrooklyn,"['Two', 'a kind', 'Saw these', 'Amity street by Clinton', 'stoopingbrooklyn']",Brooklyn,"[(40.689162, -73.9958921)]",,[2.6081373980448963],False,False,,,,
